AddressGUID,AddressID,Region,State_Province,City,PostalCode,CustomerGUID
31f52ce0-902c-4326-a303-293f3c4c681b,194,West,Colorado,Greeley,80634,0e24b2d4-5904-4f60-a64c-882a1179e5c1
1624b7cc-dd3d-4728-b08e-c5dcfc850b77,195,South,Tennessee,Farragut,37922,69a6c663-1c7c-4072-9fc9-8db4faa6d67f
0473ac4c-0870-4542-aaea-0847604af915,196,Central,Texas,Deer Park,77536,79504fcc-c918-4bb7-85c0-7ddb50d150a2
9c37db4e-9511-4ecd-ad47-e17e6b382dc4,197,South,Tennessee,Maryville,37804,e6e3be83-6d73-49e9-97a0-6aad060d1a43
a0dfb2b6-0562-47c1-ac1a-52b4dee97998,198,South,Tennessee,Memphis,38109,d63e923c-382c-481d-a9d8-1c4d3dd9b6d8
87603127-e1e1-43af-80f5-72b025ad5ef8,199,Central,Minnesota,Richfield,55423,b80417ed-400f-47ef-ab08-04db3b05098a
563540ba-c3b5-485a-8b75-76ee2f642954,200,Central,Minnesota,Rochester,55901,ac0371dc-fb11-49a6-a935-6d3c85801098
ac4a4260-c4ed-4f26-bd61-f22a757ac9e7,201,Central,Minnesota,Roseville,55113,12597454-f93a-4f62-acac-a987b5e9620a
bbc1f9fe-257e-4848-8354-a5312d7aae2a,202,West,Colorado,Highlands Ranch,80126,f68db3a5-59fe-4486-9a55-2bf8c517d5c0
6c2a5f84-ca37-4f65-b69f-6c4de9acedb6,203,West,Colorado,Lakewood,80232,4d9402dc-e126-48cd-86e9-758692131d2d
766ab98c-0055-4342-a254-34fd4f30b9fe,204,East,Pennsylvania,Hanover,17331,b3b1e2a1-56cf-46ee-a672-ffe2a9b2ffd6
4d61c623-05d3-4b3e-8c3e-b80f050b8668,205,South,Florida,Seminole,33772,f872e6cd-87ca-47c7-a91d-1b437afa2fc4
65fa6f64-8e06-4029-b06f-1def936b147f,206,West,New Mexico,Santa Fe,87505,7b8daec1-f8ee-44b5-9df4-79ede808d01e
10e27ec6-0872-4149-85bc-89d1d3795c66,207,East,New York,Albany,12208,a1a73350-a341-4f45-918f-8ca43989623f
ce80651c-f086-4f9b-ac9a-eb10f976195f,208,East,Ohio,Cleveland,44105,77a36840-8a78-4f75-927a-6ca51d708fb7
455123e4-43d2-4717-ad1b-a48c93b7e48e,209,East,Ohio,Cleveland Heights,44106,84a5ae40-4ff4-4dfb-9f27-c0350a0dcc95
3f0df05c-bfb5-4558-abfd-2cb106208365,210,East,Ohio,Columbus,43229,fa339c65-2383-4e1e-bb2f-4bf94c045eb1
53224006-936c-4e3a-b839-824815862591,211,Central,Texas,San Antonio,78207,4277899f-a7d2-46b3-929c-7a46557740a0
5c701e10-458e-4f1a-804f-16193dfe1a77,212,Central,Texas,San Juan,78589,6d03ed05-1213-49ac-8902-692e615e859d
952b270d-9972-4ec5-bd50-ef5cec3104cf,213,West,Arizona,Flagstaff,86001,14e1ee27-28c9-42f0-b566-7717de8d2718
17a7f3f8-1b83-4852-865c-426d0ebf243c,214,West,Arizona,Gilbert,85234,bc88412f-a6bc-45e9-b34c-9754e2cbfc61
7807aae0-1051-493c-a3ed-3c38ae828239,215,West,Arizona,Glendale,85301,8cc9633e-b39a-4daf-b6cf-520157e6423e
c8d3756a-6b7f-403f-88f3-1e92e0e29126,216,South,Georgia,Forest Park,30297,95fa0c3c-4964-4203-ab62-ec6c1acbb784
fce9f084-04fb-4c8b-9665-49ae0d046015,217,South,North Carolina,Charlotte,28204,cce48355-5d35-44bc-9f90-982b0ed1b884
1cbb6019-9f1b-4d85-a956-d3782684c527,218,West,California,San Jose,95123,d473beba-d384-4307-8aae-86f08e08d2b1
f80ce7b7-ecf1-454c-a63d-319fae32da7b,219,East,Connecticut,Fairfield,6824,59c93dc2-b23f-4ea3-a6a8-f0ec0847bb7d
c7ad9084-fc18-4f09-9da3-6fe5a21a35c5,220,East,Connecticut,Newington,6111,e8de73a0-8221-440b-9729-9c3d04b763e9
05402431-0eb4-460e-86aa-82467abbac8a,221,East,Connecticut,Willimantic,6226,7429508d-a22f-4fb0-b329-99bf565565f9
3c9d3a18-15b4-4572-8e50-e81ee3533ddd,222,East,Maine,Bangor,4401,0afeb6a5-7638-4501-afd8-9cba4f282fe9
f2cc8aeb-8108-42cd-811d-63f8a4f4e7bb,223,East,Maine,Biddeford,4005,ad670da1-5996-408a-9c20-40b855788b8f
a0acbb17-98d9-4813-a135-a19fd7ab5bd1,224,East,Maine,West Scarborough,4070,042f622f-777d-4891-9001-a83523105905
9ea8cde4-c794-4762-a195-0399bd5f254c,225,East,New Hampshire,Dover,3820,b43bf7e0-5b84-4fce-b9bd-dbde501638de
aab09995-2dd2-43d5-b2d6-880b253d7cb5,226,East,New Jersey,Belleville,7109,58062bfe-eb4c-4828-9998-b4d7b205a312
4324c342-45a9-4a9d-9381-800223c66836,227,East,New Jersey,Newark,7101,3cfeccc6-0c64-4ecd-bc24-5ca162d3b03d
14e26a4b-7dfb-4fbe-b4ba-a2672991f6e5,228,East,Vermont,South Burlington,5403,28d9a825-ad99-4fe9-95da-b0c57a3a7f56
4f681262-f0a9-47b7-8d4e-c9647e4449c3,229,Central,Kansas,Shawnee,66203,e0483946-8476-4d93-819a-6a50f3ad4f19
6f30ec0a-064d-4383-966a-721f7e0cc43e,230,Central,Kansas,Topeka,66614,fb5a49f1-1bf9-4e78-a804-f5cb629e6af2
2b726784-4d30-4f6e-8e24-7bcbedd75fdc,231,Central,Kansas,Wichita,67212,cce9dee7-c6a3-4e69-938a-f44f44f99117
296d1aa1-c419-4803-a73e-7dc5e9e43ade,232,West,Colorado,Loveland,80538,c9cc7dfd-4b4a-4cda-99d1-1f6ae3737f3d
63090a01-08a8-4894-8b7f-92bc97d84437,233,West,Colorado,Northglenn,80233,dbd0a0ee-d0d4-4244-9a18-19609c5df272
f288242b-7088-41da-b69b-26b558de4e43,234,West,Colorado,Parker,80134,6a47e064-beeb-4ff7-91ef-efb8e092780f
c45f89ce-c71f-4669-881e-9a195022e17c,235,East,Connecticut,Greenwich,6830,d64640f1-f5ed-4f91-9b27-d53804de5736
7bb2ff3a-f588-4a69-a16b-2e0c0c475f6e,236,East,Connecticut,Naugatuck,6770,451dfb99-3a2b-48cf-8af0-f8db65a752fc
d1dba08b-7001-4dbb-b683-5e3c24becbac,237,East,Connecticut,Norwalk,6855,c718b0b1-009c-457b-a0ca-2935f883ae6c
4759aeeb-0abd-4aaa-953b-45ea1c3d8bf0,238,East,Maine,Sanford,4073,2153139b-152a-4f66-b625-d817108342b1
fd6d5881-29a8-42a2-8f01-1b3874030154,239,East,Massachusetts,Palmer,1069,352dcb3a-7188-4a1e-80a2-e7bba45b1256
dbfad55a-babb-49f7-870d-cf7ff127986e,240,East,Massachusetts,Somerset,2725,c2209381-4c36-4912-9a4b-4b69856a83a3
cbc77e57-8aa0-4216-b98a-df32945d9d2a,241,East,New Hampshire,Dover,3820,4d2c683d-0d7e-410e-961e-659f09a2a695
66334a25-1bdb-435b-b64a-b76ba464b151,242,East,Pennsylvania,West Mifflin,15122,548324f0-237a-45c9-a34d-3c3c564f9781
9f4e99ac-5349-4449-a25f-e0921f013e2a,243,Central,Illinois,Tinley Park,60477,d2b06f71-7420-4d80-9ed0-abb6cd42a0a9
9e35c9ad-8866-4734-bb3e-17f8902da10f,244,East,Maryland,Parkville,21234,32cef93d-8436-4ed6-bb19-0149a7621c80
f4e5d3c6-cacd-4a79-a3e4-9597ada3fcfa,245,East,Maryland,Perry Hall,21128,06e2c295-ac16-43d5-807a-4caf5bee3044
1347dc12-72d4-4085-8fdb-cb8c196ff1f7,246,East,Maryland,Pikesville,21208,85e7f9fb-fdc6-41a6-adcb-4a8ea737dbf2
22aae7c9-4e1c-4978-84ce-9516af7ec588,247,East,Maryland,Potomac,20854,b59ef4d5-0b20-4b79-be27-9bb798b6c82a
94ab35e0-0ce1-482d-b1f1-02e1d5323692,248,West,Washington,Seattle,98115,19c55666-904d-4444-b4d4-1e9322fa8762
f811d952-b631-4429-a93d-3bb7df1f9627,249,West,California,Lawndale,90260,24ed370a-2fc2-4b96-ac15-e10c19e98b5e
fec4f1cf-0b7a-4f73-9b98-691fe0904a0c,250,West,California,Lemon Grove,91945,5184e4f2-886d-47fe-99e7-dac6e9cb1c7f
c9ec98cf-4761-4f21-bf76-9fc930a65505,251,West,California,Foster City,94404,0b322ba9-9c86-4cb4-8c48-9505eb5f3c98
b97e99f0-811d-4ee1-b871-7f2dad1cd20e,252,Central,Illinois,Forest Park,60130,bf181f46-3e80-41f6-8230-c19c7ae606e7
b29d35bf-617f-4ccc-836f-305646bf6f8b,253,East,Massachusetts,Belchertown,1007,81fed34a-fd67-48c5-bd30-a5c821f394e5
d36f3014-8ecc-41ea-a888-f5673aa92bd4,254,West,California,Lemon Grove,91945,f5752baa-252b-47a2-a00b-b7c3691078da
3c501d8a-d527-4b71-98cb-2d7d2d76dd8e,255,East,New Jersey,Irvington,7111,fcec1464-ead2-488a-985f-ece80544c2cb
0d9b8175-22be-4ce7-bc4c-a470ef8bdfc3,256,East,New Jersey,Maple Shade,8052,7c513c2f-e34c-44c3-9bad-bc071ea95fc5
e0e6a5f2-366c-4976-a37b-138f0a6fdc02,257,East,Maryland,Potomac,20854,5512947e-9c08-40cc-ac42-ed220ebd11ae
5e420052-7805-49e7-b3da-6d903655c897,258,East,Maryland,Randallstown,21133,b2881843-55a4-4003-bf36-12ce908fd9ad
1773e0ac-e461-4749-bd0f-e526feec2633,259,Central,Minnesota,Roseville,55113,2546aa1b-97f3-4a71-98c6-ca7d85e78c42
d96e748f-9bd5-4a41-893b-848aedfc43b6,260,Central,Illinois,Batavia,60510,5c4fbd8e-82c0-41a3-991e-0e5367bd86be
d903ae6d-1d75-4450-a2c4-3f5a135cce95,261,Central,Oklahoma,Bartlesville,74006,518ee42c-7aa4-4c4e-b0e0-6719dd51b517
4834e3fb-9513-4bb9-801d-70094f14d50b,262,East,Maine,Sanford,4073,557db6a2-c535-4089-9bb2-645d56421f72
efd3821f-db58-4dd0-893f-25afd6cf3542,263,East,Maine,Westbrook,4092,1a40f4ab-fed7-4893-8b5c-16c1df69b82a
0d2b9843-2379-4d75-accf-b127c89f3e2b,264,East,New Hampshire,Goffstown,3045,1e70c384-6f25-4061-a7aa-42ef5678dc1a
116a42f9-ad66-4cd0-ae27-5ec30b5dda0f,265,East,New Jersey,Fair Lawn,7410,482b395e-2f7a-4dff-85f1-485037889254
6c9f8f36-2ba7-44d7-bf30-7a02221068ab,266,East,Vermont,Essex Junction,5451,a0b7100b-37c2-4441-9464-f645ce32f60c
42b30ae9-bbe2-40f1-b1b5-c421382ef668,267,West,Oregon,Medford,97504,88a40468-e605-4e9d-8ace-5b50b720e095
0cd35495-3f0b-41f0-bf7d-38211cee3080,268,West,Oregon,Oregon City,97045,89bf5118-63bc-48f5-ba7e-ecd20cc851cf
f2e01bb3-afdc-443f-99b4-16b8d20019b1,269,West,Oregon,Portland,97206,1fce7b5d-1b50-467f-9083-97ef6be53fb6
7d001294-ed7f-4254-9077-490b33d746a4,270,East,Ohio,Columbus,43229,93979259-76c6-4e4d-8031-3c7c028112fb
8f521788-8a98-465e-b53f-7618aee2704f,271,East,Ohio,Cuyahoga Falls,44221,f679b449-6557-49c2-8e51-e4a370f6acba
040ae19f-ffc8-47a1-932b-7cf3f5d8ceb6,272,East,Connecticut,Seymour,6478,5b4e541e-24de-438a-bcd0-6451a728f018
f8aa6241-945d-421e-9ccf-f95c5fb01539,273,South,Florida,Miami,33181,c7c20ffb-9d79-4b97-aa3d-3c47582e4625
7d2c7ba9-2144-442d-9086-5aa896da6561,274,East,Maine,Bangor,4401,1c455539-8a93-49c2-9c16-c095cdef96c0
69ef24a8-6cde-4c19-95fd-b05d82674ff7,275,East,Maine,Portland,4101,f339f530-0dbd-4a4f-94c4-dadd2b39c30f
52df244a-8fc9-416c-8c5a-f52ab4725b61,276,East,New Hampshire,Laconia,3246,bed728a5-6ada-4bd2-b19a-147ea685f790
0baf2177-7865-431e-8c53-f693fda08bf3,277,East,New Hampshire,Manchester,3101,e95b61ee-f04e-44ec-b316-d7ca26617e56
52bc185a-deeb-4bd1-80a6-7324ff26bb20,278,East,New Jersey,Cliffside Park,7010,3806d304-c5a3-4f6a-8046-c2190d6af624
73d911c3-deb4-4b6b-aa33-e537ea57f867,279,East,Rhode Island,Tiverton,2878,1d840d83-cea9-4434-904c-8d6584f79e69
5f94580a-0d4c-4920-b882-9ada760b3456,280,South,Florida,Miami,33132,3d9e8c2f-ec74-45e6-a36d-b0a9b486c56c
fd04c61b-9dae-427f-a6dc-40454f682db1,281,East,New York,Valley Stream,11580,0ab9c812-7865-482c-b955-1bddbc11837c
03bba40b-380d-4aa6-8b01-6c6543fc99ef,282,East,New York,Watertown,13601,e7c501f2-4262-4627-ad94-140f23ef85df
b5f00e51-9ab8-48c9-b65e-4cd903641bbe,283,West,Arizona,Glendale,85301,cfaa85f5-35fc-4eae-9a78-edb532364d61
2db542fe-6052-4e28-a025-5527bee308da,284,West,Arizona,Goodyear,85338,45171742-fb37-441e-b035-46e71d44baf0
8caa4ede-a001-444a-b5bd-76502df61195,285,West,Arizona,Kingman,86401,39d81d5c-6bf7-40cc-bcbe-f832de2d5d84
a2c2d2c2-3fc6-4726-b43e-0234d941061d,286,West,Arizona,Kingman,86401,9a876baf-9873-4ef3-a0ae-f0af16b7b1ea
8110f206-3678-4e5b-8db7-0149446ee330,287,East,Pennsylvania,King of Prussia,19406,6d50f700-b691-4b9f-89d9-3da36f6f168f
60f2c057-2ae1-4e0f-8ce3-00d295fd6fd8,288,West,California,Fresno,93727,5eb8a9ee-c9c3-439c-8c48-f374383b7a15
0e4d407a-0cd5-4319-bca9-f352bc732df5,289,East,Maine,Bangor,4401,021e45eb-4b3b-495f-bb6b-5b61caa970ae
78c334c5-d1a0-40a8-a0d5-c655e8fcd6f7,290,East,Maine,Saco,4072,9e896fbd-b480-4752-9292-aaccd432717c
43fdf22c-58d0-4630-a80b-5ee1099b30d9,291,East,New Jersey,Dumont,7628,055c60cd-8ab3-49f3-a5d5-b0f078f336e4
e6a6121d-11ac-41e2-aca3-f1b442960b5d,292,East,New Jersey,Lyndhurst,7071,b1dcc603-2763-4e96-9148-dca354815ffa
300e365d-7a0c-4082-838f-56dc836e18a3,293,East,Rhode Island,Coventry,2816,7b8d5138-6e47-40d4-bbdd-aeb7f97ae62f
5d98ea28-e362-40f7-a481-b36d70f94722,294,East,Rhode Island,Cranston,2910,a970597a-150d-4e09-83c6-d883c1e7c564
997ef816-35b3-4e9d-8ced-9678bade95c9,295,East,Rhode Island,Warwick,2886,7267ab6f-280a-4fc4-b05e-2e6ecc6ecd39
5a7a83d6-f586-471f-8d02-de80fd480b53,296,West,California,Oakland,94601,4a7963f8-a885-4111-9e2e-dfb651f35038
42a97317-68cb-45b5-a4d7-1755de3e8f5e,297,East,Maine,Lewiston,4240,fe0206d5-1b9e-4658-a9bc-5a228b678781
7267a710-efd8-44e4-aec3-477b765acdb4,298,East,Massachusetts,Everett,2149,1cac87d6-5cd2-478b-a4e5-43d858cdb57b
9d064f61-615e-4098-a404-ae7ccec0c8cc,299,East,Massachusetts,Lawrence,1840,42777d6e-6061-4d7b-ab90-e2e66d5e2483
da8ba845-b1f1-41e6-8b5d-ca834f6a7a45,300,Central,Michigan,Detroit,48234,1f4e4a6a-477d-43ed-b0af-0492093f2db5
8ab1bcc5-e6b4-4930-ba8c-20674e02e1f5,301,South,Tennessee,Memphis,38109,b016edd4-02d4-4353-ab80-1c85ebf2d53a
d2f9ff96-02ca-4290-9f8f-247791be405c,302,South,Tennessee,Morristown,37814,02203b54-462c-4163-bb26-b181ddba8a01
c95667e7-3489-4c04-b192-8394e2e5980b,303,Central,Illinois,Batavia,60510,14285902-bf3d-41bb-b1e7-085f890560ae
879b9ae4-c474-453e-a51e-54d7dc84b7bf,304,Central,Illinois,Belleville,62223,d24cb837-d801-4ce7-ac61-c2eb2a1197d7
75d118c4-b0ab-43a4-947f-55e2030bbccb,305,Central,Illinois,Belvidere,61008,de67c720-da87-4c22-a2e9-b7bab32495d4
ecb895f3-3bc3-42fe-b837-73a01723cedf,306,Central,Illinois,Bloomington,61701,ad8f17cf-7c3b-4e3e-85b2-9e01231cec1b
edd1faab-272c-4b52-aa8b-bfb3c2a7677b,307,Central,Illinois,Bolingbrook,60440,84db4f7e-d7bb-48c0-a6b4-85985045063a
196aa3ae-a8c3-4433-84c8-b23ecd343af1,308,East,Pennsylvania,Drexel Hill,19026,73c56c01-87f6-43d5-bd43-66e6dc8be020
2fe4c32b-212f-4288-8c2b-1f8bb42077c4,309,Central,Nebraska,Bellevue,68005,d1364ce2-4b86-4b6a-b7b2-e60944977ed6
ca935673-fee0-4801-99fd-ef289de56e59,310,Central,Nebraska,Fremont,68025,58516e02-ccf5-4c6c-8a0a-527ce1847e5e
a7c19bb1-df91-4e82-833c-c527c6d704af,311,Central,Nebraska,Grand Island,68801,42c2757c-370a-4957-95c1-e0ef98a75e06
3ea2f014-7b3b-454e-93f4-80334691cef8,312,Central,Nebraska,Kearney,68847,0af32090-e73d-40fb-9514-3d96df27d377
0471f9fb-c6ae-4c72-98e0-a4782042fe4b,313,Central,Nebraska,Lincoln,68502,db5d3c15-a339-42e8-923a-06c5ba5c43ac
93d90a84-e458-4f02-8d43-37ef9f164b24,314,Central,Michigan,Burton,48509,25279c4d-9d6f-4127-b053-de11da5e20e0
be5eaa44-ffc5-41e9-a9a8-45b89cd3e831,315,Central,Missouri,Clayton,63105,5f504457-0bc0-4f2c-a34b-9552e9d868c4
828895a1-9ad8-4230-96bc-9b9b8be6137b,316,East,New York,Auburn,13021,2e8aa19e-c755-444b-84b4-64ecfcc9d157
863ba1f8-dc07-4647-8291-a183958cea0c,317,East,New York,Binghamton,13905,803286c5-2b70-4e1f-ae65-518405fba9bf
0e56ec6f-4fb5-4a3a-b674-00483e753250,318,South,North Carolina,Albemarle,28001,0218655a-3c07-4386-a915-ab45e304d7d1
d44bee86-89a1-449c-85a2-1683f675f387,319,East,Ohio,Cuyahoga Falls,44221,83e51215-b39e-4353-9289-ae05092b73b7
1b7989dc-100c-4c24-ba96-749cdeed152d,320,East,Ohio,Dayton,45406,418b3e49-513a-4c0e-b2d4-cdfa0e82bf13
ef9735f5-18af-4b52-8540-db2f28e73e43,321,East,Ohio,Delaware,43015,b1b920b5-bec2-4fe1-bfa0-f158e9854d74
2ec5d544-8657-40ac-aae4-a0ccd5050a02,322,West,California,Lodi,95240,095f49fc-6092-4a5e-a31a-0066d90280ab
25ae00e0-7291-49c7-b2dd-7fd243c2b586,323,West,California,Long Beach,90805,761d49aa-3e40-45e6-8743-8f06b4559f93
25ab7ee0-eea9-48f0-a465-7eaca658f59f,324,East,Maine,Bangor,4401,5e4cae19-bbad-4eb2-97b9-411d3e372863
fe5f92f1-c129-4937-9b5e-a51921bebad4,325,East,Maine,Waterville,4901,58b58f18-cf3a-456f-9a7b-f5707754ee7d
39f23f25-b33c-4d26-b473-d550cf640b15,326,East,New Hampshire,Derry,3038,5062bdce-f245-405a-8030-8b649eb46e33
6a7db139-8205-4bbd-ad2b-6870f09a945d,327,East,New Jersey,South Vineland,8360,326b453a-febc-44f9-af9c-7247c884595d
522034d7-9a6f-4f53-92bf-c02b531d6cc0,328,Central,Texas,San Juan,78589,19c9c099-051b-4f79-bcdd-e4a1860f83d1
8068384b-93c0-4e92-8d85-e67729131d1a,329,Central,Texas,San Marcos,78666,057e6449-4124-4f13-ae1f-2caefd03193c
b20b2c90-905c-42ac-9ac3-3aab7622198f,330,West,California,Oakland,94601,a280224d-1144-40ee-918e-d519bb342f22
28e12b8e-1a32-40d5-9fc3-02c92db86df9,331,East,Maine,Bangor,4401,c869767f-0f19-41f0-a33b-6e6b1e84e7ab
b3c41f39-3860-41be-9cb9-bb0b4fd8219b,332,East,Maine,Portland,4101,8a7c3e71-9347-4389-a4c0-20c750d9c196
0067d7c3-9965-4bf1-9bf2-349082e4a3fc,333,East,New Jersey,Garfield,7026,48685952-6f98-4ee4-ba61-2abe9c4ebcb6
929e44cc-98d0-4424-af11-1d472033f99c,334,East,New Jersey,Irvington,7111,858c90d3-ee33-48f2-bad6-b9e54a7b154c
e98b6ef1-969d-4d9e-aeba-63a5a232a9f9,335,West,California,San Luis Obispo,93405,7cbcba59-dd65-4495-a7d1-af678faa4815
44fdda5d-ae1b-456a-9d78-bcfda28809a3,336,West,California,San Mateo,94403,a7bfd3c2-cb09-4aa9-90aa-7dfb3c23f680
ac6fdd35-c868-4407-84c6-b9c63d8e56ec,337,East,Massachusetts,North Pembroke,2358,f9655e0a-26be-4112-a104-bd122ec8d1c8
0f4482e7-8e74-440b-ad96-f870ba89ebd6,338,East,New Hampshire,Dover,3820,d82b9804-99d8-4d13-9c58-2e3181112591
9e9cda6b-575e-4f13-af58-5fb48695b06c,339,East,New Jersey,Elizabeth,7201,fc112306-9da8-44aa-81be-ba1eff422615
9cd56447-e197-4935-9bdc-86f999d3c7f3,340,East,New Jersey,Kearny,7032,9df567b2-e6ca-4c6a-9384-e5af5c3d779c
7152b8e9-bd45-4927-933e-ada2e5ce35db,341,East,New Jersey,Teaneck,7666,f95442c1-f6f5-4253-a83a-0b1880201428
39954a6f-54ea-406a-9a64-5cc453a2e433,342,East,Vermont,Essex Junction,5451,50b904a9-0871-4a50-a401-1564f4937e4d
572d76d5-e38a-4785-8dee-d0ed7d1e10b6,343,Central,Nebraska,Lincoln,68502,e033d098-7016-46cc-84b1-0439e704c277
0e706274-feba-4c79-938f-f1e1fd330ec3,344,Central,Nebraska,Omaha,68104,2f9c929b-26a8-455e-98fe-6fc6f8c42b72
6a6b2418-2b7f-444a-b49a-d9cea9069513,345,West,Nevada,Carson City,89701,398c65e0-4c7e-4f40-a63d-f57aa6fec5fb
0e5a444c-bd33-4986-a46d-275c5d941596,346,West,California,San Ramon,94583,f0273a28-19fc-4df5-806a-733d6c037e07
ece8e69d-c592-4cea-8688-d1583c456ac0,347,West,California,Santa Ana,92704,a00e00d1-1a99-45ae-96cf-3c2f8c10c080
f871ca2e-263b-404a-9f5b-013ae4b01588,348,East,Connecticut,Bristol,6010,9684266c-0ef6-4737-8131-d741814ada5f
413f397f-d599-403e-8a8e-7d47e3644b57,349,East,Connecticut,East Hartford,6108,186d9fd4-d7ff-4c8c-b6b1-48522c1c172d
70b712a8-b15c-435b-86d4-9b894be2ff9a,350,East,Maine,Augusta,4330,c4185f5e-4276-4934-bbe6-962dd6f5a90d
e12981f0-135e-4c9f-a66d-fde70c76aa25,351,East,Maine,Portland,4101,06bae3f1-dab1-4b0c-b9fd-9e1d9a3d433f
1f632ae3-841a-4dec-ac99-3d798f1ea684,352,East,Maine,Sanford,4073,92194df5-1b6a-45a0-b283-9c1871c2b128
f51563b7-96f9-495a-82ee-4b1eea799a8d,353,East,Massachusetts,Lunenburg,1462,c498726c-d495-49c2-bbfd-b298d24b8f43
bd3b7bb8-f597-49ab-aeac-17eddc60cf20,354,East,Massachusetts,Rockland,2370,85fea87e-c102-4bfe-aba2-e1c34d7ccf06
04999078-49f4-446b-abc4-3f88525e0b42,355,East,New Jersey,Belleville,7109,afd7a1d6-4a61-467f-a8f0-95b49411e7c7
088d0568-e75c-43be-9430-6a925aeee746,356,East,New Jersey,North Bergen,7047,24dec915-c1e6-4fee-9f98-d1321920565a
7951433b-5e8e-41b9-b9b4-e1c643cb5850,357,East,New Jersey,West Milford,7480,00415716-0056-4368-8c93-bd7cde782f13
6a07974d-c74c-4f39-af74-554ea71933ab,358,Central,Illinois,Tinley Park,60477,af88b315-c83c-433d-8609-e47c800243e1
802235e2-ff73-499d-8fb7-412f74816a21,359,Central,Illinois,Urbana,61801,45d3999b-e617-412b-aab4-0952955aec1c
bd56de3a-0b00-43ee-81e6-852ca1e9f150,360,Central,Nebraska,Norfolk,68701,ad2c15f6-8878-4936-878f-90859bc2bc04
1ae5def6-7fc1-4abb-8ddc-6d8eb55d54f7,361,Central,Minnesota,Roseville,55113,ff93e913-57ee-4fa3-97e8-cec763319597
00b412ce-c448-4c5a-a446-b0b0bf647bbc,362,Central,Minnesota,Saint Cloud,56301,aef5fcc1-7611-4629-a630-d899f5cf427a
8f05449f-5614-49ef-95ae-bd4b47f21a3b,363,West,California,Long Beach,90805,89068cfd-6ee5-4a69-9b64-ac56a6f25a03
6c733e7d-8210-4df7-9f8d-4c2729daa3d8,364,West,California,Los Altos,94024,487f2822-99eb-4128-a8c1-77becab85ae1
29c1ba77-3718-46a2-a067-55a6a6ef92b1,365,West,California,Los Banos,93635,7e8fac2f-9622-44f1-99b9-26e5293fe60b
53e9066d-4c4a-4873-96e6-d12f42c1276f,366,West,California,Los Gatos,95032,01c5b30a-24af-44f9-b209-2ea2b29523d7
de071a38-2f18-4487-9ab0-0cc03f2c52f7,367,West,California,Manhattan Beach,90266,bfc38fdd-2bdb-4ab9-98a5-080c345216b8
b9aad8f3-7d81-47d5-bc82-50218304a353,368,East,Connecticut,Norwich,6360,679214c4-33e9-484a-99f0-89f8bbffc272
5429cccd-f327-4cdc-a58b-2b250d8ac068,369,East,Maine,Westbrook,4092,c2e75f07-ee8a-4803-a14a-2b85b33f61c6
331f0480-36de-4ba2-bb06-d767ddb15c84,370,East,Massachusetts,Danvers,1923,f7f737c0-5b91-4764-a70b-fc68de29acbf
6baea348-4410-4503-b14b-c5ef32361dd3,371,East,Massachusetts,Wellesley,2457,6b3b54c8-518b-4bc7-ad7c-7025ec46a241
eb95020f-f622-4634-9e60-274049ed35f7,372,East,New Hampshire,Merrimack,3054,251b3b15-52a0-4001-a22e-5533fd56fc08
3f4c1ea0-8feb-40ff-a0d4-4d08d2f28cc5,373,East,New Jersey,Millville,8332,3ef230a4-104b-4333-85d9-18ae85bfda2c
bab12f74-4f71-4876-95b7-2cdc57c82fc2,374,East,New Jersey,Newark,7101,70045c53-df0c-4315-a146-f1272c001b2e
437a7053-14bf-4103-9053-a94f0a672f1a,375,West,California,West Hollywood,90069,353ffb83-7957-4acb-89c7-a52be605aad0
2685284a-a698-414c-b301-bb78c3910a41,376,West,California,Westminster,92683,09186073-cad6-43bb-b61c-d6f30fb2c40c
e8390bd1-6a36-4ebb-b2c8-d2fb08f18d30,377,West,California,Whittier,90604,5fb63320-cead-4491-bd38-8d68bd416a39
5c578d62-ae84-4d93-b8c3-ba3bb822945d,378,East,Massachusetts,Bellingham,2019,67539803-6cac-47b9-aade-62d5e2a4aeb3
5ce6fb81-a4d5-4c51-a1d7-ed1c36234440,379,East,Massachusetts,Beverly,1915,4b23d121-3c48-4ebc-b8fb-c6a571af9ae5
7416ba7b-4a15-4564-a451-7911fb3e9f7d,380,East,Massachusetts,Hanson,2341,f441decd-71ea-49f1-8b6c-9b1be8ae3db8
74a06e45-7972-4976-b71b-2a797835104f,381,East,New Jersey,Hawthorne,7506,6ad246f1-8c46-4c53-86b3-79171227ec64
e38ae0c4-fc84-4b93-b4a7-af659d00b2f9,382,East,New Jersey,Trenton,8601,1f7ba8a7-9cf1-42b5-a110-15d7fbdf3dec
92337b16-0750-465b-8180-2708959ffa3f,383,South,Georgia,Atlanta,30318,2d7a6fb0-fc9a-4244-80ab-1e77279c2ef4
52dd49ff-1bff-496e-866f-884a99d90545,384,East,Maryland,Randallstown,21133,f2d46612-d760-4030-9bf7-587123472a38
4d0783a1-28dd-46e1-b21c-ce7017c6d455,385,East,Maine,Portland,4101,015bd190-ae98-4ec9-bd57-3481de0d5a89
ac2ecc4c-a10e-4d2e-96ac-2ae07768cc81,386,East,Maine,Sanford,4073,c8e8ba3e-2363-42fa-8a2f-8e2c70404d27
