ShippingGUID,ShippingID,DateShipped,ShippingCost,ShipMode,AddressGUID
6673a5ad-d4db-4d32-886c-2d0608edf822,189,21/05/2011,51.94,Delivery Truck,d6f976bd-4b79-49e0-b7f5-0cce3266a8aa
d34c001c-2c41-43e6-bfe8-1b184599760a,190,31/05/2011,13.99,Regular Air,d6f976bd-4b79-49e0-b7f5-0cce3266a8aa
02114205-8df6-4214-95ef-e82026a4e7e2,191,17/07/2012,9.99,Express Air,d6f976bd-4b79-49e0-b7f5-0cce3266a8aa
37ce27bc-fd08-497a-807f-f201c7f171c1,192,17/07/2012,7.69,Express Air,b249b692-1dad-4bea-a44f-4e0b92e12f0f
cfda2f5c-0f12-45b0-be42-e03ec26226a4,193,05/01/2013,4.82,Regular Air,b249b692-1dad-4bea-a44f-4e0b92e12f0f
7a1adc2c-37dd-441c-91a3-901d3d26859b,194,15/03/2010,54.12,Delivery Truck,9219aeb1-8ad6-41e1-bb9a-fd15fa04e443
1d05edef-82ff-4a2f-9ad2-5bbfa73d8b00,195,06/03/2012,4.39,Regular Air,9219aeb1-8ad6-41e1-bb9a-fd15fa04e443
1229c339-a9fc-458c-8d78-a3993b73d35c,196,03/09/2013,4.93,Regular Air,9219aeb1-8ad6-41e1-bb9a-fd15fa04e443
107e2237-5e0e-471a-8730-813c9a311978,197,03/02/2010,7.96,Regular Air,020d2c2f-4fe6-4c4e-9461-87a26a722613
e31d5579-7bab-4159-a229-ee9e13407c6b,198,02/10/2010,19.99,Regular Air,020d2c2f-4fe6-4c4e-9461-87a26a722613
4ed4ab21-b4a9-4efd-baf8-133f21e3f1eb,199,31/10/2011,19.99,Express Air,020d2c2f-4fe6-4c4e-9461-87a26a722613
6176d951-4af6-4d4a-91f8-bf6ff26a4fde,200,31/10/2011,1.39,Regular Air,020d2c2f-4fe6-4c4e-9461-87a26a722613
98ef2c73-134f-4abc-9d16-4d87938f02d9,201,01/11/2011,8.78,Regular Air,020d2c2f-4fe6-4c4e-9461-87a26a722613
82cc2826-65ce-4e03-ac67-1930ded1fac1,202,14/04/2013,0.5,Regular Air,020d2c2f-4fe6-4c4e-9461-87a26a722613
ee2bd053-a742-4faf-9d09-878edc49326b,203,01/10/2013,62.94,Delivery Truck,020d2c2f-4fe6-4c4e-9461-87a26a722613
844d03e1-2899-44f1-b62a-9048760401b3,204,19/04/2011,43.32,Delivery Truck,f8afe07c-2ad8-49eb-9bb2-7e0a6e0e5c05
4f8b1b74-3c1d-4839-aa53-02937ff521ad,205,15/04/2013,45.7,Delivery Truck,f8afe07c-2ad8-49eb-9bb2-7e0a6e0e5c05
3c5e5939-582f-42f3-8b8b-c58f3075722b,206,21/04/2013,19.99,Regular Air,f8afe07c-2ad8-49eb-9bb2-7e0a6e0e5c05
822a9ce2-4b73-42c5-ab16-90e26273e2fd,207,08/06/2010,19.99,Regular Air,5faf3b67-9c7a-4000-8548-fba7e73b319f
12227c69-2fdb-48c9-8ef5-aad1a200bde7,208,23/09/2010,0.5,Regular Air,5faf3b67-9c7a-4000-8548-fba7e73b319f
0217f65b-9814-45e9-a630-97e779e349d7,209,25/09/2010,54.12,Delivery Truck,5faf3b67-9c7a-4000-8548-fba7e73b319f
b9c43e47-619e-426e-bbf4-f04ae2252afd,210,17/04/2013,3.62,Regular Air,5faf3b67-9c7a-4000-8548-fba7e73b319f
8b4bcf86-3b9c-4520-912a-1471b43ddfd6,211,15/12/2011,4.0,Express Air,38483e90-1f19-4826-a206-09673b4b5cb7
c982b327-6ab4-47af-b138-0012bd1058af,212,07/02/2012,35.0,Express Air,9a1b25e6-356f-4d60-be79-353b2da8e3d6
8dd3f49d-8143-49f0-b479-873581f4f970,213,18/05/2010,4.1,Regular Air,016b65e9-b57f-4f9d-bfd1-c25fcc4437f2
eb692822-f12a-4eb7-84e7-f8665098fd1e,214,20/08/2010,2.04,Regular Air,016b65e9-b57f-4f9d-bfd1-c25fcc4437f2
40b67727-cae2-407c-a10e-0181c031b63c,215,06/09/2010,8.99,Regular Air,016b65e9-b57f-4f9d-bfd1-c25fcc4437f2
0cbe6ec8-2472-49ba-a455-200ca63d9920,216,07/02/2012,19.99,Regular Air,016b65e9-b57f-4f9d-bfd1-c25fcc4437f2
2d62c3c1-1381-4953-8e5e-1c93cff2d20f,217,09/02/2012,8.99,Regular Air,016b65e9-b57f-4f9d-bfd1-c25fcc4437f2
b45dbf78-4c28-48fb-a57b-5e79c2e1e5a2,218,10/09/2012,5.33,Express Air,016b65e9-b57f-4f9d-bfd1-c25fcc4437f2
587ecd39-d06c-44ee-af45-b08f6bbc4c72,219,13/09/2012,10.68,Express Air,016b65e9-b57f-4f9d-bfd1-c25fcc4437f2
606c4702-ff90-4376-90e1-34b0658d935c,220,19/05/2010,1.43,Regular Air,a9685681-ee8e-42f0-97d6-2d377c4ec070
54037f83-a951-45f8-aa8c-5aacb0b8d6a9,221,18/05/2010,6.07,Regular Air,a9685681-ee8e-42f0-97d6-2d377c4ec070
5853f184-bfb9-4ecf-a7bd-70ccdd08074f,222,09/12/2010,3.14,Express Air,a9685681-ee8e-42f0-97d6-2d377c4ec070
62172524-907e-4f4b-94f6-10bcb2742b88,223,03/04/2011,4.82,Regular Air,a9685681-ee8e-42f0-97d6-2d377c4ec070
ddb0b4da-c883-4938-b928-bf0e21169b3e,224,23/11/2013,0.99,Regular Air,a9685681-ee8e-42f0-97d6-2d377c4ec070
c830e499-82fc-47e6-aab5-41e625606318,225,24/11/2011,1.39,Express Air,bcaa8870-8e06-4a11-babb-6587c0356578
37e686bf-d751-4a81-a227-84c90744a071,226,19/12/2012,11.51,Regular Air,bcaa8870-8e06-4a11-babb-6587c0356578
879d4360-22d1-4a8b-aae5-2add0d9682b2,227,20/12/2012,1.93,Express Air,bcaa8870-8e06-4a11-babb-6587c0356578
dd132ec7-0344-4395-8eb8-1adb77556d2b,228,20/12/2012,16.01,Delivery Truck,bcaa8870-8e06-4a11-babb-6587c0356578
effae305-3a2d-4bab-9f5e-988a3fd56a5b,229,03/09/2013,5.03,Regular Air,bcaa8870-8e06-4a11-babb-6587c0356578
29afc529-6ad4-41f0-97a6-1a0302a1c30a,230,05/11/2010,30.0,Delivery Truck,5b3e6c3c-33f9-4d79-81ea-459dc6651c68
c08677a3-0511-4fce-8a9a-f44247022133,231,05/11/2010,4.0,Regular Air,5b3e6c3c-33f9-4d79-81ea-459dc6651c68
7f08062f-00d0-44e6-8d64-2b907b1186a8,232,14/03/2011,5.26,Regular Air,5b3e6c3c-33f9-4d79-81ea-459dc6651c68
709cfc57-8a39-4d0a-982e-a83dd5652fd9,233,16/04/2011,7.37,Express Air,5b3e6c3c-33f9-4d79-81ea-459dc6651c68
9e9e8236-514a-4464-8935-052d07fad34b,234,09/11/2011,6.16,Express Air,5b3e6c3c-33f9-4d79-81ea-459dc6651c68
e618edea-c0b4-458b-8e19-9e6924a499cb,235,10/10/2012,5.0,Regular Air,5b3e6c3c-33f9-4d79-81ea-459dc6651c68
c893c2de-36fd-4a1c-a3b4-46a24dff9ace,236,23/01/2013,1.99,Express Air,5b3e6c3c-33f9-4d79-81ea-459dc6651c68
c00a1adf-8ea4-4f06-a36f-48ea2de0feee,237,23/01/2013,2.87,Regular Air,5b3e6c3c-33f9-4d79-81ea-459dc6651c68
8c2c5f5e-ca9f-499f-bc92-89ed887c4407,238,21/03/2013,49.0,Regular Air,5b3e6c3c-33f9-4d79-81ea-459dc6651c68
1150ba7a-2107-4f6f-9b23-a91dd5e66779,239,20/03/2013,8.08,Regular Air,5b3e6c3c-33f9-4d79-81ea-459dc6651c68
07df5c0e-9e8e-4ab0-89d4-3eb78089613b,240,22/08/2013,1.6,Regular Air,5b3e6c3c-33f9-4d79-81ea-459dc6651c68
4cf28d6e-fd47-4c91-887a-e56a83f70b71,241,04/11/2013,8.99,Regular Air,5b3e6c3c-33f9-4d79-81ea-459dc6651c68
f53cba83-be43-4970-8dd2-a69ac8ba1f94,242,10/12/2013,8.99,Regular Air,5b3e6c3c-33f9-4d79-81ea-459dc6651c68
fc9a1a02-b4f5-410b-b015-cb990c4ddf27,243,10/10/2012,5.0,Regular Air,f858f66d-2291-464d-9d8f-298e5cbbdfdf
32993d2f-cf4c-479e-8b75-3b2d209170ee,244,21/03/2013,49.0,Regular Air,f858f66d-2291-464d-9d8f-298e5cbbdfdf
919d5546-c589-4469-8c4f-1aaa7cdc9f2f,245,20/03/2013,8.08,Regular Air,f858f66d-2291-464d-9d8f-298e5cbbdfdf
47f43e99-d5ae-45cf-8bb1-07fa1928e142,246,22/08/2011,1.6,Regular Air,2d324c8f-ec9b-464c-b0ed-e4d285d9f8bd
af361c68-0a67-4e60-885a-78be5c12d67f,247,23/01/2013,1.99,Express Air,2d324c8f-ec9b-464c-b0ed-e4d285d9f8bd
7c2921b8-e904-4269-b8e2-ca3cccbb809b,248,23/01/2013,2.87,Regular Air,2d324c8f-ec9b-464c-b0ed-e4d285d9f8bd
b8cc3acd-c326-4fdb-b5d3-ac6e0e7cb386,249,14/03/2013,5.26,Regular Air,2d324c8f-ec9b-464c-b0ed-e4d285d9f8bd
e3640daf-52fa-4b86-add8-e71a3dd025e2,250,05/11/2010,30.0,Delivery Truck,9b22505d-b3cd-4599-a226-dad1385902ec
f09e2bb2-2a8d-4527-910e-1d9952f9fba3,251,04/11/2010,8.99,Regular Air,9b22505d-b3cd-4599-a226-dad1385902ec
1c002eb8-a3f2-4061-a29c-28770dbcb39d,252,09/11/2011,6.16,Express Air,9b22505d-b3cd-4599-a226-dad1385902ec
567c0231-b2d9-41e0-9f41-d0ca341ecd18,253,05/11/2013,4.0,Regular Air,9b22505d-b3cd-4599-a226-dad1385902ec
0dc70fb3-c814-4727-a759-fd5b38008108,254,10/12/2013,8.99,Regular Air,9b22505d-b3cd-4599-a226-dad1385902ec
a979f364-1399-4d72-a3de-ffeea1c257aa,255,16/04/2013,7.37,Express Air,424915d5-9c86-404e-a718-ef6f4333fe3e
31d3fa5b-fa08-4730-8214-3f257fb4f7ef,256,25/02/2011,0.76,Regular Air,2863dd03-d5c5-46f0-9521-b0b6720dddde
ce95c37e-5c78-4d38-a779-9ab7c2fe3ecf,257,15/02/2013,5.0,Express Air,8fd38dea-81ed-43b6-87b7-025f62f98d93
c0f27bb6-874e-4e1b-b142-37ed52760f66,258,24/06/2010,4.0,Regular Air,2e0aa44b-05a7-496b-a5da-8c05eae6a84a
a2faf366-98f8-4006-8aef-3e7a54fd7578,259,26/04/2012,17.85,Delivery Truck,2e0aa44b-05a7-496b-a5da-8c05eae6a84a
767f5a17-c5d3-45d9-9c4c-0a5009cbd5a3,260,07/04/2010,54.92,Delivery Truck,24837b2c-0aba-4c78-989d-8912925e0c89
2ba7fbaa-4112-4817-8582-b90a57e8bbd8,261,24/06/2010,4.0,Regular Air,24837b2c-0aba-4c78-989d-8912925e0c89
f93f11fc-4eb5-4719-a5c0-0b03458818ce,262,23/06/2010,1.49,Regular Air,24837b2c-0aba-4c78-989d-8912925e0c89
5967cca9-df61-431f-9cd9-32da5c1f3de0,263,25/02/2011,19.99,Regular Air,24837b2c-0aba-4c78-989d-8912925e0c89
8c37350f-fbaf-4e9a-a02b-083bbf50a53c,264,24/02/2011,9.47,Regular Air,24837b2c-0aba-4c78-989d-8912925e0c89
7d2daf2e-4975-42a7-b15c-9669262ff003,265,24/02/2011,1.99,Express Air,24837b2c-0aba-4c78-989d-8912925e0c89
28b989f8-5c18-469e-8f4e-70462bf93962,266,10/03/2011,7.5,Regular Air,24837b2c-0aba-4c78-989d-8912925e0c89
b7e99d18-4033-478a-917a-f6b398d81e3c,267,01/07/2011,2.0,Regular Air,24837b2c-0aba-4c78-989d-8912925e0c89
982f499b-db20-4835-b75a-000c47d15949,268,30/06/2011,6.5,Regular Air,24837b2c-0aba-4c78-989d-8912925e0c89
0c1bfc50-0586-4c6f-9693-fad5273e1eaa,269,26/04/2012,17.85,Delivery Truck,24837b2c-0aba-4c78-989d-8912925e0c89
953c3e85-9351-438d-812e-4dbe6242ff12,270,15/02/2013,5.0,Express Air,24837b2c-0aba-4c78-989d-8912925e0c89
48837a60-86b1-4314-a7a6-6b32258dedd5,271,15/02/2013,8.08,Regular Air,24837b2c-0aba-4c78-989d-8912925e0c89
004248dc-d80b-4d85-aa2b-6e99af66bb06,272,25/02/2011,19.99,Regular Air,a5e728d9-b15d-463c-8240-e812f762c36d
73282b57-1715-4b00-95a6-5bb79e821088,273,24/02/2011,9.47,Regular Air,4eac186c-6d7d-4455-8d13-3bbb81e8b535
89bd970a-bf8f-4252-970a-1d3e442a12a8,274,24/02/2013,1.99,Express Air,1a94059c-54a9-4bf1-98f5-4123f8af79b2
dcdd1970-c7d5-4171-b0ab-84c2bac8dd89,275,10/03/2011,7.5,Regular Air,af9d8cf9-7934-417a-b93b-cc0d8f7d0e1d
959dec06-3cef-4f8d-bc5f-ba1dcbce5b68,276,07/04/2010,54.92,Delivery Truck,4d9a91a9-55f0-41c5-bbe0-c563b849c233
c74652eb-2504-47c5-8d46-8bf82cdfcf07,277,01/07/2011,2.0,Regular Air,09ad65ee-baac-47cc-b6f1-96c945911a47
2e268802-3f10-4095-a4b7-ff164d121589,278,23/06/2010,1.49,Regular Air,108452f5-0990-4a57-8847-3f8a5d93b51b
518b45eb-8a8b-47a5-aef5-e724a873cad9,279,24/02/2011,9.17,Regular Air,80e72b3f-88d9-4edc-a781-113807e8bd01
98369a42-e2c4-489e-9298-c125964652ea,280,15/02/2013,8.08,Regular Air,2712474a-40ac-494a-98ef-41536bb555ac
be434156-7505-4f4c-9554-879b313758f9,281,30/06/2011,6.5,Regular Air,578f13cc-da0a-4856-b1fe-6a9885f45f30
5e0334fd-537d-4842-8c4a-0486472c027a,282,10/03/2011,1.21,Regular Air,c7476717-f706-4a69-ae6c-10de5142076d
86e8b7e2-6a7c-4e39-9306-2fa452eb46d6,283,04/01/2010,1.2,Regular Air,eed675e8-a9d0-40ed-a8db-e6ca58247816
7c4c8a79-7b3c-49ef-8103-9021a07510bc,284,06/04/2010,0.5,Regular Air,eed675e8-a9d0-40ed-a8db-e6ca58247816
c2f0eb79-c947-497c-a956-d7c8f87d5487,285,06/04/2010,1.3,Express Air,eed675e8-a9d0-40ed-a8db-e6ca58247816
0604838b-445d-4bed-b0d2-5049ee0b5e13,286,28/12/2013,0.5,Regular Air,eed675e8-a9d0-40ed-a8db-e6ca58247816
c25434ab-5e5d-489a-8a57-fccc2cdc6692,287,11/04/2010,1.99,Regular Air,f03d23c5-78bd-4584-97e7-76ff3314469d
b2f35cc7-fe65-4e4f-9f34-e9fdc7372560,288,25/01/2011,2.5,Regular Air,f03d23c5-78bd-4584-97e7-76ff3314469d
71645651-3b35-4612-a178-73f4675b8a65,289,07/04/2011,45.7,Delivery Truck,f03d23c5-78bd-4584-97e7-76ff3314469d
ebc2af25-3cd5-45f9-8e64-492e04882c98,290,29/04/2013,13.99,Regular Air,f03d23c5-78bd-4584-97e7-76ff3314469d
81c690f5-ffc0-46ec-89a9-1f411ff2e078,291,18/08/2013,5.0,Regular Air,f03d23c5-78bd-4584-97e7-76ff3314469d
3b626205-0241-49fb-89e7-688724d30681,292,16/04/2013,0.7,Regular Air,d79c6991-2e88-4bed-94d7-501e7661eee4
0cdd7097-115e-448a-bd69-a8ea1f32d669,293,04/01/2010,1.2,Regular Air,d9377241-cdea-4f07-8397-f2ee24531882
abbacd5e-a574-4882-b450-0ae372604523,294,06/04/2010,0.5,Regular Air,d9377241-cdea-4f07-8397-f2ee24531882
8a4eda60-dc01-4ae1-a46c-56c2d61541a3,295,06/04/2010,1.3,Express Air,d9377241-cdea-4f07-8397-f2ee24531882
3bfa1b5e-1404-4b0f-b1c5-a16886deceb8,296,11/04/2010,1.99,Regular Air,d9377241-cdea-4f07-8397-f2ee24531882
c395dd4c-a662-4a52-be18-4c19195022bd,297,07/04/2011,45.7,Delivery Truck,d9377241-cdea-4f07-8397-f2ee24531882
9c517cac-de0d-4c19-bab3-f0a4a90daef8,298,25/01/2013,2.5,Regular Air,d9377241-cdea-4f07-8397-f2ee24531882
3888db87-1728-47ac-8e3d-d65e221add9d,299,16/04/2013,0.7,Regular Air,d9377241-cdea-4f07-8397-f2ee24531882
d2861847-508c-464f-99d6-f17d54a211b8,300,29/04/2013,13.99,Regular Air,d9377241-cdea-4f07-8397-f2ee24531882
bb44742d-8ae8-4bfe-8e81-559660456e77,301,18/08/2013,5.0,Regular Air,d9377241-cdea-4f07-8397-f2ee24531882
51c0986d-0273-439d-ac0e-e79781e239ca,302,28/12/2013,0.5,Regular Air,d9377241-cdea-4f07-8397-f2ee24531882
65d206d5-bdfe-4995-aa98-e66711ebb7ee,303,19/12/2011,9.03,Regular Air,9b97cdfd-1517-46bb-8175-a0ed569bca5b
4d9acb8e-18b1-4208-8e16-e1a31c9823b2,304,01/01/2013,1.49,Regular Air,9b97cdfd-1517-46bb-8175-a0ed569bca5b
3c628974-b301-4502-8269-ba9c7f61c994,305,12/02/2013,5.99,Express Air,9b97cdfd-1517-46bb-8175-a0ed569bca5b
e275464e-5355-4d9e-93cc-637f37047336,306,22/04/2013,5.9,Regular Air,9b97cdfd-1517-46bb-8175-a0ed569bca5b
00df2fd8-bbf1-4a9e-8fa4-00ec16e955b1,307,13/07/2010,0.5,Regular Air,bc431446-7d4c-451c-afb2-4f8697b9a4ed
21fc3b4f-9c2b-48e5-8d4c-a88ca4b4fbbb,308,14/07/2010,3.0,Express Air,bc431446-7d4c-451c-afb2-4f8697b9a4ed
c293e62f-ed57-4a3b-a20f-bc7e9c144ac4,309,05/02/2012,3.5,Express Air,bc431446-7d4c-451c-afb2-4f8697b9a4ed
af31abc1-c84e-4e89-a87d-e177ffbe402a,310,13/08/2012,36.09,Delivery Truck,bc431446-7d4c-451c-afb2-4f8697b9a4ed
5734d601-a27c-43a7-95d8-f77d6c173761,311,12/08/2012,0.99,Express Air,bc431446-7d4c-451c-afb2-4f8697b9a4ed
4274bd8f-3268-4091-b4c1-9c8c9b77e7d5,312,13/04/2012,1.99,Regular Air,4b98fa17-7bd5-4f7d-a276-3b24dc9e0760
228ff2cc-bf45-4990-aee9-660772a16455,313,12/04/2012,6.22,Regular Air,4b98fa17-7bd5-4f7d-a276-3b24dc9e0760
b4c6679b-0b58-45c4-bb6f-b4cbd32450ad,314,01/05/2012,4.0,Regular Air,4b98fa17-7bd5-4f7d-a276-3b24dc9e0760
07818d7f-97ba-49bf-8299-dcf4a7ebe7bc,315,31/08/2013,6.05,Regular Air,4b98fa17-7bd5-4f7d-a276-3b24dc9e0760
3a0d1349-fdde-4ddf-a0df-9e8cf827fa7a,316,30/08/2013,56.14,Delivery Truck,4b98fa17-7bd5-4f7d-a276-3b24dc9e0760
14886d75-86e9-44b7-8990-814f2dfec8fe,317,10/10/2010,6.14,Regular Air,cf9c4ab8-bace-4cc4-ae51-888fac4b68f2
a09a901c-53cc-40ff-9c9e-55aa76e214ff,318,11/10/2013,5.08,Express Air,cf9c4ab8-bace-4cc4-ae51-888fac4b68f2
1ae52f8a-8296-48c4-ae4a-3be394cf4d7c,319,08/10/2012,5.12,Regular Air,ba16183f-81e3-4bda-a2c5-d1d4d4dae919
3e2888e3-f79e-412a-8b5e-35070dcc9e55,320,31/08/2013,5.83,Regular Air,ba16183f-81e3-4bda-a2c5-d1d4d4dae919
04c14d76-7540-4076-8f30-e5b82ad5222b,321,10/09/2011,0.91,Regular Air,ee3392b0-a19b-40bc-b62f-f358ceaa7806
5b745f6a-df2c-4e4b-9c23-298ab0def9b2,322,31/08/2013,3.97,Regular Air,ee3392b0-a19b-40bc-b62f-f358ceaa7806
6bf8a3ed-db17-4db8-802a-3a899309db82,323,09/05/2013,1.49,Regular Air,1cd13b1a-852e-4801-9fe0-da0b5aa51ac4
2d1e9856-0b36-43ae-bfc4-c930a1abbe21,324,11/09/2013,5.53,Regular Air,1cd13b1a-852e-4801-9fe0-da0b5aa51ac4
fd0fed15-ea81-45bf-8319-fd883c482a2b,325,28/07/2010,4.08,Regular Air,7f1aa369-8718-4104-96dd-1172940aa674
1d768b66-02af-4db4-b4c1-1c81bf4b7b37,326,26/11/2010,1.39,Regular Air,7f1aa369-8718-4104-96dd-1172940aa674
4746722f-2b9d-47d6-92b5-55fefe185dfb,327,30/11/2013,8.64,Regular Air,7f1aa369-8718-4104-96dd-1172940aa674
3a57ab6a-a6fc-4042-a3b6-613926ca8984,328,05/06/2012,0.5,Regular Air,9cab6af2-a24b-44cc-b051-317810df968c
13d2e987-afd8-4bbc-bc61-6ec608304ee4,329,25/08/2012,0.99,Regular Air,9cab6af2-a24b-44cc-b051-317810df968c
03f873be-c573-485f-9261-328d8d28b74f,330,13/01/2013,56.14,Delivery Truck,9cab6af2-a24b-44cc-b051-317810df968c
4f429f3e-1b38-4129-9776-80027c0d3881,331,21/09/2011,3.5,Express Air,d5da7141-4d4b-4561-9c34-dcb53f75df72
10725c75-eb76-41d9-b617-7cd920a312a4,332,31/05/2013,5.16,Regular Air,d5da7141-4d4b-4561-9c34-dcb53f75df72
9b97345c-f2e1-41a8-9d87-3511349db9bb,333,02/12/2013,3.5,Regular Air,d5da7141-4d4b-4561-9c34-dcb53f75df72
5680090e-fd03-45ea-a8ac-0e8bc42c6bdf,334,01/12/2013,5.08,Regular Air,d5da7141-4d4b-4561-9c34-dcb53f75df72
5dd08ff8-48b5-4b6d-a159-8424163548d5,335,21/03/2011,89.3,Delivery Truck,1948012b-2d2f-4dfa-a2ff-76c9311e258a
306de01f-d531-4306-8be9-f61e08684ec8,336,07/03/2012,14.72,Regular Air,1948012b-2d2f-4dfa-a2ff-76c9311e258a
6a1c1918-0b5e-4cc5-ae5f-f804e8898c98,337,08/05/2013,1.99,Express Air,1948012b-2d2f-4dfa-a2ff-76c9311e258a
274b8fc4-208a-4eac-8116-a43a1d371db6,338,02/12/2013,14.7,Delivery Truck,edfc585e-d0b7-4ae9-96c3-0f68cc3a1b95
90f94392-081a-4938-8d26-57b2afc6a388,339,17/11/2010,9.54,Regular Air,75426353-5d8d-4573-9841-9c0faaf47794
bd67fbad-d974-492c-9e71-4ba2c349eb88,340,02/05/2013,5.2,Regular Air,75426353-5d8d-4573-9841-9c0faaf47794
0ab12e27-75de-4fdc-9d42-583fc7e74e47,341,19/11/2013,0.7,Regular Air,75426353-5d8d-4573-9841-9c0faaf47794
03d16136-723b-44e7-9e94-98ce2826cd45,342,27/10/2012,7.17,Regular Air,d0403e08-1c3c-478b-968e-f9fc4de3ba79
c98fc42f-b8fd-4a93-9f4d-6ef07793e1a9,343,13/02/2013,19.99,Regular Air,18f493a0-6aeb-4bc8-95c6-467641c72f1d
74732e0d-3686-4377-9e7a-8d2da6152a59,344,02/01/2013,1.1,Regular Air,d51093a9-e210-490b-ab63-e55da145e60c
29c8e519-c1b3-49ed-a6bf-b8622fe14505,345,15/01/2011,4.68,Regular Air,4346a749-0c43-402f-b049-91acb14fa108
7062dbad-aa55-4c4a-ae7f-7fc740e3f880,346,26/01/2012,6.97,Regular Air,4346a749-0c43-402f-b049-91acb14fa108
5f82453f-b6e2-4ba0-bbf9-27b615590418,347,03/06/2010,11.54,Regular Air,7084dec5-24e0-415e-9fac-c9f74df2218c
2c2ce376-7026-4404-84dc-9dfab5a677a5,348,26/01/2012,0.96,Regular Air,1550b576-483d-4fc9-8098-76777f60cf0f
032aa8e9-a5b1-465f-8649-1c70d3220c72,349,03/06/2010,3.37,Regular Air,9b9b9d24-1644-415b-a150-3a827bc8c6ee
6cea9743-ea69-4da0-b38d-ff7b22bb91fe,350,17/01/2010,2.17,Regular Air,b335e871-2d67-4ace-b10a-6358cdfbb34b
433c1400-148d-4856-b688-0467b37adc96,351,16/09/2010,69.0,Express Air,b335e871-2d67-4ace-b10a-6358cdfbb34b
96d8ebba-49bf-4085-99e8-c4377ae8e6e9,352,16/03/2012,0.5,Regular Air,b335e871-2d67-4ace-b10a-6358cdfbb34b
658f94a9-ffb5-476d-9960-3b0d61eae8b6,353,03/09/2013,1.46,Regular Air,b335e871-2d67-4ace-b10a-6358cdfbb34b
c27ec1c2-33a3-4cdf-95eb-bfbc3d319473,354,13/09/2010,4.8,Regular Air,0faa1b66-e7c9-4175-9546-2c2127b7d159
e3249ec9-d455-48a3-8830-2cad8c75cdee,355,24/10/2010,26.2,Delivery Truck,0faa1b66-e7c9-4175-9546-2c2127b7d159
407dbaa8-7263-47ed-a263-0272328c0f96,356,25/05/2013,4.5,Regular Air,0faa1b66-e7c9-4175-9546-2c2127b7d159
9e9879a2-6932-4529-9ff5-8a27d8adf0e8,357,29/05/2013,8.74,Regular Air,0faa1b66-e7c9-4175-9546-2c2127b7d159
084a8766-6977-4463-943a-0f5ca33457dd,358,14/09/2013,1.49,Regular Air,0faa1b66-e7c9-4175-9546-2c2127b7d159
3f240e63-03a5-4944-b073-2c0b4120d881,359,25/10/2013,7.98,Regular Air,0faa1b66-e7c9-4175-9546-2c2127b7d159
c7276899-6463-4fd4-8021-79e8935d53c6,360,03/06/2013,6.24,Regular Air,b339b101-64f0-4121-b165-3dbbca2e514e
804a83f8-09eb-4a25-bd7e-7503896fe49b,361,22/07/2012,1.09,Regular Air,5a7033e5-887c-460d-a82e-cdcd042f933d
b4581e10-9a1a-4075-94ca-71d7e5494e99,362,27/09/2011,5.1,Regular Air,8a36c8d6-9f5f-4047-b61d-3da2d9201080
9d3a5c3e-d84a-4329-9a24-83acc76a96fb,363,23/01/2010,5.5,Regular Air,f146be5b-f85e-4f90-8314-7e8fd946f708
28363dc3-904d-42ab-8a39-bce356071f31,364,22/04/2010,2.5,Regular Air,f146be5b-f85e-4f90-8314-7e8fd946f708
98de6072-ae27-45c4-9136-1ed95f5ffbb8,365,14/05/2012,1.39,Regular Air,f146be5b-f85e-4f90-8314-7e8fd946f708
a485de4a-28af-487a-a46f-35540f00f6ae,366,06/10/2012,3.92,Regular Air,f146be5b-f85e-4f90-8314-7e8fd946f708
dcb5c9d2-45b3-45e4-beab-a0f26fff2c94,367,06/10/2012,5.86,Express Air,f146be5b-f85e-4f90-8314-7e8fd946f708
5f36083e-288f-4159-9429-d0a2fa9bac68,368,16/01/2010,0.7,Regular Air,92c8dd09-da89-41ea-b8bc-ca4216e00fca
04879e32-0f56-4ac6-b9e2-1a09f2a7253c,369,26/04/2010,48.2,Regular Air,92c8dd09-da89-41ea-b8bc-ca4216e00fca
bc8d97e6-4d5a-4d69-86b4-36fb5d853678,370,01/10/2010,8.99,Regular Air,92c8dd09-da89-41ea-b8bc-ca4216e00fca
655fed07-f640-4fe7-9fcf-3dd764852944,371,22/12/2010,4.0,Regular Air,92c8dd09-da89-41ea-b8bc-ca4216e00fca
ff3b58a4-68a5-412a-92a2-91cc1b20369d,372,02/02/2012,4.9,Regular Air,92c8dd09-da89-41ea-b8bc-ca4216e00fca
05069ef3-6be6-4d72-aad7-30cb370afa6f,373,25/03/2013,4.0,Express Air,92c8dd09-da89-41ea-b8bc-ca4216e00fca
75d4a0b5-af09-48c4-8ecc-1fc7f2f44c59,374,30/03/2013,5.26,Express Air,92c8dd09-da89-41ea-b8bc-ca4216e00fca
bf656e16-f90e-4b58-b844-a4509799baad,375,25/04/2012,6.18,Regular Air,beab0c66-689a-4020-a0c8-c6f669767870
2371c043-0355-4b7b-82de-7eb791e90f99,376,15/10/2012,2.27,Regular Air,beab0c66-689a-4020-a0c8-c6f669767870
12f960a2-9cd3-42b4-878f-801acbf46fde,377,19/07/2013,7.95,Express Air,beab0c66-689a-4020-a0c8-c6f669767870
33a97f2b-3c19-4226-95f2-b3dfb804477c,378,30/10/2013,1.35,Regular Air,beab0c66-689a-4020-a0c8-c6f669767870
