SalesGUID,SalesID,Profit,Sales,QuantityOrdered,ProductBaseMargin,Discount,UnitPrice,OrderGUID,ProductGUID
14a0737b-99dc-4506-807d-649b7dfb6399,131,-5.112,7.98,1,0.43,0.1,8.34,dbe8ed46-1727-4d75-8b42-1949e079f7b7,b52e5bba-866d-42fa-be23-b3d59febd151
134306bb-77a2-4986-bffe-7c7604118a46,132,-37.5291,4.0,1,0.38,0.0,3.69,5c770b96-e610-4b15-8a66-2b513a546097,a828de89-cc82-45d4-bf6e-a5b176032f59
ea18ef3c-4c90-4b6e-b2b7-41adff797753,133,-10.6582,461.69,5,0.67,0.03,92.23,dfb1b0fc-e875-489c-83d3-4e5c0316ff45,a089bdea-dcf9-49c4-8ce4-fd98c3c9b3ef
bd2306a3-69c6-4f96-ab25-40e738ed0576,134,-218.9761,1062.84,23,0.8,0.05,55.99,d1b28f8b-8461-4fc9-ad6e-9c4ccb351ca4,3533aea2-a740-4e6b-8dcb-2a97f4490cc9
f3d8b9d2-93b9-4b39-9e09-333d1bf265b3,135,1312.038,2395.13,13,0.6,0.01,205.99,a3af45b9-1844-454b-89cf-6c3a9d68bd73,8fc5df08-168f-4cbf-9b68-2580389ae0d7
563aebce-5996-4471-a315-846ec3cce304,136,1451.9394,2104.26,14,0.39,0.09,162.93,ac281995-d0dc-4964-a85d-443422231761,bc1c3f2e-218d-4ac0-a5dd-175cb5fc121f
5394aa62-4d98-4bff-a031-fcefbc3e7217,137,95.3787,138.23,15,0.4,0.06,9.11,d95d13d3-f8c5-433d-a275-e6c1ff6179da,4fac729b-ee15-487d-9ede-92f1e01c133f
f5bc9299-7fef-4c22-9717-ea41939fb79c,138,845.664,1225.6,8,0.59,0.05,155.06,1214b39d-7176-40f3-8e6c-debe6642693a,0270a150-478b-4fd8-b108-aa88ce2b6047
f9c9f1b6-375d-4870-823f-496e518b7e46,139,-239.4192,309.77,1,0.56,0.0,291.73,7dd136a1-9eae-466f-aa4b-c2762e5e2699,254f6ae9-0514-44c4-9358-31fa425339f2
3bdffa3f-ed0b-42a6-b113-0157da50faea,140,2159.5344,3129.76,9,0.4,0.1,367.99,d0fbb8e4-4ae3-405b-a694-936c321c5134,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
afc82df7-5ae3-41cc-8b33-6be8934159c9,141,-308.928,1239.06,4,0.56,0.0,291.73,af84e46a-61d4-46d9-abf2-4b31d5a3997e,254f6ae9-0514-44c4-9358-31fa425339f2
74738bff-ba0e-43ea-8fd7-713fc228b4d9,142,-2426.55,5718.85,49,0.74,0.09,122.99,bbe2e37a-e230-46c5-a77c-c79f7a09a6b9,254f6ae9-0514-44c4-9358-31fa425339f2
dfe4dff5-1d74-4c77-963a-249e5932914e,143,1312.038,9764.76,53,0.6,0.01,205.99,bd3f127b-dcc4-42ca-97ef-975080592c3a,8fc5df08-168f-4cbf-9b68-2580389ae0d7
8b222f5d-7388-41a5-80f9-297209c2570a,144,4592.737,11823.52,34,0.4,0.1,367.99,e6b651d9-2c2b-41a3-8050-77af94ee6deb,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
779c9f9e-5c36-4863-bdc8-b4120e6e0509,145,122.06,571.35,62,0.4,0.06,9.11,bf9eedbb-3d99-47c6-98ff-374ce6b523ad,4fac729b-ee15-487d-9ede-92f1e01c133f
4738fc95-1516-43d1-88d3-c5b50193255c,146,947.313,1835.09,11,0.59,0.07,200.99,23ae8d07-1d43-41ca-9bfc-2a3a0f95da06,8fc5df08-168f-4cbf-9b68-2580389ae0d7
a41bb7dc-0bbe-4881-83ba-573dbcd7d11c,147,-2426.55,1400.53,12,0.74,0.09,122.99,be3ead9e-1588-4286-94ca-466e07e7c837,254f6ae9-0514-44c4-9358-31fa425339f2
f941b6bb-5a06-4528-bd3d-53c2b04f352a,148,82.8483,120.07,18,0.39,0.06,6.88,6da46372-ba55-4e4a-b25f-ef995f6d8e04,4fac729b-ee15-487d-9ede-92f1e01c133f
9dc8c884-ef0b-4fe5-ac34-14dc82357307,149,234.68,526.36,22,0.39,0.02,22.84,8427d388-bfe3-410b-9398-79b68a171db6,eebe042a-6a13-4133-b768-03d7e64c9369
5f43b763-3948-439b-ab3a-5f3fb912bff9,150,23.01,147.26,7,0.5,0.09,21.78,4cbd16db-3ea2-45dd-b4bf-751a3e7b0168,c44d630b-0c0f-4b88-bf8a-97fe9dd80d23
1a022302-2cd5-4af8-b3c9-3380b0e24cc1,151,17.253,323.34,6,0.56,0.06,65.99,c15137c0-81c3-4fcf-b891-945b78a268ef,8fc5df08-168f-4cbf-9b68-2580389ae0d7
f8120408-caef-4f13-beb4-dd66e1b77c66,152,526.5735,763.15,5,0.49,0.1,159.99,bdec4000-2e33-4662-8538-0ea78e771add,bc93112c-d441-48a0-8c54-488f7c692d75
27b03607-0cf1-4401-8276-c2a077d082f4,153,-180.17,64.83,10,0.37,0.1,6.48,f47bc1d3-25af-4f02-83bc-b69cb4c801c9,eebe042a-6a13-4133-b768-03d7e64c9369
3b918950-f8dd-4b33-97f1-61f91ffc8146,154,-44.86,45.11,2,0.6,0.02,19.99,6c3fc353-7c2f-400a-a78a-8cef58b04520,a505c470-5f65-428b-97fd-e090e17a8f47
4d07fc12-2aa1-4ee0-bf88-331e083e06f4,155,605.44,1334.94,7,0.69,0.03,180.98,623ce999-b17b-4713-935f-b35d28cae79b,254f6ae9-0514-44c4-9358-31fa425339f2
81741683-dc44-4ada-be49-f972296a79e0,156,-119.35,65.23,17,0.59,0.01,3.57,ac526cd7-efaf-4624-829e-a9b1f2ac3d11,23635f10-961f-480d-9314-60c20d2d0457
a5ebe2ad-72d6-4196-b452-37ddbcd56352,157,534.6603,774.87,7,0.65,0.03,105.98,c910dacc-f105-41fe-8d8c-1233a5305459,a089bdea-dcf9-49c4-8ce4-fd98c3c9b3ef
7915f137-b110-4274-887a-5f4e5bf1a434,158,-270.7,211.52,1,0.6,0.05,210.55,e13e0339-5505-434a-9d15-cc320169368a,0270a150-478b-4fd8-b108-aa88ce2b6047
2d3ca502-d798-405c-8a16-4fc0603a5134,159,305.964,769.09,7,0.58,0.0,125.99,d555668a-e289-472d-a03b-fac7a075eddd,8fc5df08-168f-4cbf-9b68-2580389ae0d7
7daaedd5-06c0-4334-a017-18bee4bf3f8d,160,-26.04,122.49,13,0.47,0.09,9.85,1f29a956-4ed6-4abf-a84e-4e36e1a496a9,4ae74995-1034-481b-813d-ead1c7292f94
ef8d3c42-4a2f-41c9-b8c5-3692fd7c0123,161,-715.778206,1821.89,6,0.76,0.04,296.18,849a3b2b-7229-4c94-823c-63afd6dc291b,f8ac426e-bd1b-4289-af7b-ee392b687a2f
e8a6b889-0a49-4b58-b959-519adf446fe9,162,18.73,90.09,10,0.38,0.07,9.27,15b9d351-589b-4bc6-a4fe-9bcc3ec891e2,4fac729b-ee15-487d-9ede-92f1e01c133f
edec41f4-70bb-48ca-8e69-38737497c9da,163,-8.4456,160.31,17,0.57,0.03,9.38,90f985a4-6061-4e72-a03c-f4d0b3f19231,50a1588e-86bc-4b5f-b4d8-9d712d77ae57
3ca44829-dd38-4471-882d-5af992ad7e04,164,-144.56,90.98,11,0.49,0.0,8.09,64e0e73c-f20a-4b41-bb4c-cf2a489438ea,50a1588e-86bc-4b5f-b4d8-9d712d77ae57
0cd774ef-951e-43e1-9cab-c99fc8e75b56,165,7402.32,10728.0,13,0.38,0.08,896.99,da76f5b2-a73f-4b73-8685-2c6977dbd8cf,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
0ad93151-caa0-4e06-81ab-b692b3181b8a,166,2286.6968,4191.68,18,0.59,0.02,232.58,adcb6752-1891-47c6-b593-10f2095c449d,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
b90336c1-8c28-483e-8bb8-11091002480d,167,11.3505,16.45,6,0.39,0.1,2.88,cb1df7e2-cec0-4b49-ab6a-17ddf6e3a54d,a828de89-cc82-45d4-bf6e-a5b176032f59
1af7e30a-fe8b-438a-918f-e388234c47fb,168,44.8524,1274.79,5,0.57,0.02,243.98,7fb5c2fc-b405-4da4-a241-76e1550d0c70,254f6ae9-0514-44c4-9358-31fa425339f2
6cfd0aaf-1044-4205-b091-694512249a1a,169,1980.4794,2870.26,12,0.55,0.07,243.98,26db13ae-d155-451a-a968-e500915c489a,254f6ae9-0514-44c4-9358-31fa425339f2
27470d0e-f25f-4cbd-9837-572a0473429f,170,-1331.553366,2723.95,5,0.71,0.08,550.98,401af82b-a17b-4bd9-a9b4-0e5d4e524daa,f8ac426e-bd1b-4289-af7b-ee392b687a2f
198a798e-0937-44f9-9274-d6a4fe8c5f64,171,3120.9873,4523.17,9,0.37,0.09,525.98,f01c6a7e-49fc-431e-8ff8-c13ffdc4c509,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
e59f1a48-c38b-4751-ae45-0188b6b6d633,172,1892.424,3127.69,19,0.66,0.05,161.55,0223fe6f-7a99-478b-af39-946f3a6c37c5,0270a150-478b-4fd8-b108-aa88ce2b6047
7bc288ce-2d7b-4e24-8d4f-1346e6ba0cc2,173,28.8558,41.82,9,0.36,0.09,4.91,a0d96f05-15e4-472f-b6ed-215ff797517f,a828de89-cc82-45d4-bf6e-a5b176032f59
cf66c19a-c8c0-49c6-b3f8-9730eaa68644,174,170.8233,247.57,13,0.43,0.05,18.84,a25e26a3-a83f-44ef-af7b-6037b2569e78,b52e5bba-866d-42fa-be23-b3d59febd151
e09f787f-0344-46c5-8969-224fd11fbc01,175,84.585,462.34,14,0.75,0.02,30.73,57ac78f3-b33b-4dbf-a8b8-cfee347b7d37,bc93112c-d441-48a0-8c54-488f7c692d75
e2606330-994f-4710-845a-d90280523582,176,-1191.13,340.42,10,0.85,0.1,35.48,037af4b3-397b-4ead-ab4b-e53428d01587,f5a8561e-cb5c-4f5d-baf4-5820cfada1eb
15c9b93a-4675-453d-8451-1a519a2cf40e,177,117.852,170.8,9,0.44,0.07,19.84,206d0d26-b7b1-4a28-9bed-5d913b611c72,4ae74995-1034-481b-813d-ead1c7292f94
d5b9b295-afa7-402e-ab9a-1901b7a4693f,178,34.0104,53.54,10,0.36,0.05,5.18,2f7861d3-88df-4a3e-82fc-7bf7b5f12bfe,4fac729b-ee15-487d-9ede-92f1e01c133f
1fb492d5-e31d-419c-9658-1bc399d2962c,179,2031.507,3363.53,23,0.57,0.06,175.99,6afaa6a4-a273-4b11-a22b-9dca2dbda72f,8fc5df08-168f-4cbf-9b68-2580389ae0d7
23e7d913-cb2a-4530-b44a-1e80c987a667,180,-95.52,307.29,3,0.52,0.07,99.99,2be2dad0-1a00-44e4-bfba-c7b5fa15d8e0,bc93112c-d441-48a0-8c54-488f7c692d75
455d1d2f-35c3-43f8-a156-5c2ea05cf067,181,-5.87,13.66,3,0.43,0.05,2.08,e8351331-a2f9-4530-a170-108e244f0272,50a1588e-86bc-4b5f-b4d8-9d712d77ae57
3c26ec86-4279-434f-a503-c690ff7cc87e,182,-190.68,132.08,16,0.35,0.07,8.34,5ce423d0-5d81-4843-a06f-ffdec389e331,4fac729b-ee15-487d-9ede-92f1e01c133f
e07b398b-b019-4b87-aad9-a15d6ce56dc8,183,22.818,216.04,16,0.6,0.04,12.98,31778d60-d936-4162-bfc3-68ccbe04a2e8,f4c0adb5-fc72-4478-a4f6-d235fa5daa65
ebc16085-dc01-468f-a283-eedc031c606d,184,31.398,48.43,5,0.47,0.06,9.85,db6c4f48-83e3-4254-9987-583205c053e7,4ae74995-1034-481b-813d-ead1c7292f94
6c5e45cf-50f5-4bed-aed9-b9da692658f5,185,-191.576,503.04,30,0.83,0.08,20.99,281fb3f6-624a-44bf-ad9c-441d308ee7eb,3533aea2-a740-4e6b-8dcb-2a97f4490cc9
f3053b6c-d879-494d-9c8a-b3eaf1b45071,186,4133.016,120.26,11,0.39,0.01,9.78,5d7f4e55-94dd-4ff7-bc53-597071083a7e,bc1c3f2e-218d-4ac0-a5dd-175cb5fc121f
6e89abe4-4d21-4db5-be98-5abac802b080,187,19.482,157.73,20,0.36,0.01,7.38,871c303a-696e-4663-a9fa-bdeee2318227,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
ee1b962f-3cea-4d42-a5e5-28dae74efef4,188,320.574,148.67,22,0.6,0.03,7.99,5edc3710-739b-4ef3-9f8f-cee2fe3dd256,2774c7dc-966a-4d4d-83b3-8c296a91625d
1c58d6f7-d683-40fd-81e7-67fbecabc80c,189,116.1,6276.34,37,0.62,0.04,160.98,8ed88ea4-c4a6-4434-8548-33a0411e1072,254f6ae9-0514-44c4-9358-31fa425339f2
739c3dbf-448e-448d-b469-c5b9817d716f,190,-277.783,763.65,8,0.57,0.06,115.99,e82ddf92-7eea-452c-a669-4e6b7e5b0b5f,8fc5df08-168f-4cbf-9b68-2580389ae0d7
2efbbec2-6c41-4868-8798-334c3aabdd32,191,-60.65,118.36,17,0.37,0.08,6.48,c181480f-bb2d-4e92-a410-e9f42041dcff,eebe042a-6a13-4133-b768-03d7e64c9369
22914374-0461-4553-a654-eb7a93bf7971,192,-15.7435,430.42,48,0.35,0.03,7.68,7eeb4fb7-728d-4a80-b1f7-2b7286e7604b,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
281222fd-bf33-413a-bdb0-23702d666fcf,193,-294.6768,926.92,33,0.85,0.09,35.99,15f5844b-c296-41af-8101-d485eeb374f0,8fc5df08-168f-4cbf-9b68-2580389ae0d7
a10dc070-fe9b-4f6c-9a15-c622a7f20dc5,194,169.548,1650.19,44,0.51,0.06,39.24,8b529d7b-5a0e-4666-bd37-33112050ac77,4e0e9f58-0a12-43c5-a36f-aaf11745df19
b15e644d-4e76-4950-a749-0a1beadd2fb5,195,-712.14,1449.3,24,0.59,0.08,60.98,d577989f-d59e-47cb-9e6f-c39ea6a2ff81,96247f08-7fd6-4d79-ae3e-a1c42a9efef2
79773b4b-20bf-4c1a-9a25-e1cf18170b0d,196,59.84,402.74,60,0.38,0.1,6.98,30d445db-8b9d-484a-964f-39c87a6a72f7,4fac729b-ee15-487d-9ede-92f1e01c133f
0476100b-ec44-4543-bfa7-c89ee0d71a58,197,311.643,8396.02,86,0.58,0.06,115.99,2290f771-cbb9-4056-a316-907807f81ea1,8fc5df08-168f-4cbf-9b68-2580389ae0d7
1e5e8f62-af0d-47e0-b97d-8657e6778ae0,198,89.6,1838.0,100,0.47,0.0,17.67,ce71c4b0-dac8-40a9-bfd9-29bfc06bc045,80b7eed7-b363-413b-8321-c4b57ac84a00
1649afe5-6cf1-4ee2-9718-b2733bcc01d9,199,-265.20912,224.71,8,0.85,0.09,35.99,5f24154b-99db-43dd-8321-847ec6c1639e,8fc5df08-168f-4cbf-9b68-2580389ae0d7
710cb6d8-4e05-449e-b2f0-7e94e5a2e01e,200,-712.14,362.33,6,0.59,0.08,60.98,4da6b65f-9e72-417a-8a9b-dbf603274b52,96247f08-7fd6-4d79-ae3e-a1c42a9efef2
f289b49a-17fb-4d9e-9a07-1b98f41093ea,201,64.8393,93.97,14,0.38,0.1,6.98,9d97129e-9d13-4033-bfec-5e6e964a161d,4fac729b-ee15-487d-9ede-92f1e01c133f
aafa54f2-ee3b-467c-9efe-cf904192d249,202,284.6595,412.55,11,0.51,0.06,39.24,41f4466d-f704-47ef-bda7-3c604b967cd1,4e0e9f58-0a12-43c5-a36f-aaf11745df19
8abbd177-22c0-4e4a-b61b-3c30be9c49d2,203,-277.783,190.91,2,0.57,0.06,115.99,a717a35b-10e4-4060-a268-2017e10d7b26,8fc5df08-168f-4cbf-9b68-2580389ae0d7
feb43e77-498e-407b-9161-5ffc5ca961c7,204,255.42,1526.68,9,0.62,0.04,160.98,8e9014b1-efff-435c-a831-44adb9a05ee9,254f6ae9-0514-44c4-9358-31fa425339f2
de43912f-1d52-4ae8-9ada-0ab6a08d7a12,205,3.1487,107.61,12,0.35,0.03,7.68,f6ce0404-9fe5-431d-a45d-4c97d7f8667c,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
4f1802b1-bed8-46e6-b407-1a3245f63977,206,40.81344,711.72,39,0.79,0.01,17.98,dd62959f-0ecb-4bde-a664-5757bdceb24f,bc93112c-d441-48a0-8c54-488f7c692d75
fcfbf4bd-f27d-489f-bea7-9ce2e8e916d1,207,149.0944,459.5,25,0.47,0.0,17.67,45fcb3ee-250e-4728-af29-6d26fb32ea15,80b7eed7-b363-413b-8321-c4b57ac84a00
3638797a-228d-483f-8de1-05aea4a37e3f,208,-60.65,27.85,4,0.37,0.08,6.48,019c145c-81aa-471d-9eef-d17b31c64111,eebe042a-6a13-4133-b768-03d7e64c9369
bff4b1fc-9190-4617-86b6-700653e4031c,209,29.0283,42.07,12,0.39,0.01,3.49,b3a662be-2546-4038-b550-689c2daeafd5,d8ac74b0-6467-45e0-83de-90b1bde6c20f
49c088fb-730e-4645-bd62-389e3e6f83a5,210,-230.34,228.27,5,0.8,0.06,55.99,b5af406d-bec6-4576-936c-6adc8b8c1bed,3533aea2-a740-4e6b-8dcb-2a97f4490cc9
94b286fa-3c4d-40f8-98e5-74c6275d2689,211,-16.2,303.59,16,0.68,0.1,19.98,f5a56a29-2d8c-41d7-9108-8b138b8d244e,bc93112c-d441-48a0-8c54-488f7c692d75
b856e363-8aa4-4f3e-949c-3bba735502ff,212,1059.1845,1535.05,13,0.56,0.09,145.45,5a334828-662a-45a2-bc33-bc8f5fc5a18e,ca9f7d3b-7efb-4b94-8af6-123d843d2365
5db2afd1-87e8-4dd7-8eaa-e52be7a61a0a,213,2023.75,9459.94,31,0.55,0.04,300.98,366275ef-697a-42fd-8bcb-007cc906ddb0,23f9b2e9-a232-44f5-a56b-5a94685c046e
6cbc5de7-708d-456c-9360-30e1edadf7de,214,-20.25,1233.32,65,0.68,0.1,19.98,f438c18b-44db-44b5-b7f2-d89c8a180942,bc93112c-d441-48a0-8c54-488f7c692d75
ad781262-448f-4edc-810a-7ddad9a40242,215,47.65,1356.45,37,0.38,0.02,35.44,4b26ccf6-dc69-4497-84f0-9c0fe6137816,eebe042a-6a13-4133-b768-03d7e64c9369
5bab56db-50a3-4200-995b-fc2fc8001a19,216,-124.72,164.22,28,0.4,0.1,5.98,0934e7ca-4dd6-4252-9d38-dbf927151939,eebe042a-6a13-4133-b768-03d7e64c9369
2c114782-e1a7-4c55-85e2-7cecff1a4511,217,86.6,470.11,68,0.39,0.04,6.88,24d9dca1-858c-4907-ac9a-e35cd7ad34bd,4fac729b-ee15-487d-9ede-92f1e01c133f
471161ce-5d25-44df-b0b6-97f55c0feffc,218,1300.8,6258.27,53,0.56,0.09,145.45,d2fee2c2-0abf-4ee6-b727-7bc3658d74e3,ca9f7d3b-7efb-4b94-8af6-123d843d2365
74fa3827-7ff1-46d3-b3d5-60add7658eae,219,-230.34,821.79,18,0.8,0.06,55.99,6c5c22be-d238-443b-9f8f-1249ccac0887,3533aea2-a740-4e6b-8dcb-2a97f4490cc9
c012548e-a911-4db2-8c63-12a7976919f3,220,47.65,329.95,9,0.38,0.02,35.44,c90c1998-599d-4429-b0c7-9e06fd263a3e,eebe042a-6a13-4133-b768-03d7e64c9369
a1496630-d95c-4448-b384-c0dd2620ca45,221,-43.52,57.87,3,0.59,0.02,17.7,176b961e-7194-4499-9926-11884eaae268,0270a150-478b-4fd8-b108-aa88ce2b6047
61941289-7416-4965-87e7-1fa4bf473992,222,55.7451,80.79,8,0.43,0.02,9.78,ad79dc33-453a-4e0d-8ea2-f32fb7c53894,4e0e9f58-0a12-43c5-a36f-aaf11745df19
3e453a5e-ff06-4ece-80db-ff1b439dcabc,223,-124.72,41.06,7,0.4,0.1,5.98,19af90af-ef3c-489b-a360-f40d12923081,eebe042a-6a13-4133-b768-03d7e64c9369
c010fbfe-9e57-4f52-b206-46d7737756df,224,1684.4763,2441.27,8,0.55,0.04,300.98,e27fc429-502f-44ae-a4af-26547ec90761,23f9b2e9-a232-44f5-a56b-5a94685c046e
f93468f1-aa70-46ac-bcd7-a2da622ad97e,225,81.0957,117.53,17,0.39,0.04,6.88,53c01efb-8ceb-4ec5-aefd-ba4e11b97084,4fac729b-ee15-487d-9ede-92f1e01c133f
1b165c6c-29f9-4203-904a-06e184de58f5,226,-2.7048,11.13,4,0.36,0.09,2.88,670390b6-93a1-483f-accf-968e7071b3b2,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
bc8c1c85-1713-46d7-a85e-a00de644f8fa,227,-147.72,48.44,7,0.37,0.02,6.48,9425ae13-7480-4e1d-869d-3fc21e2889b8,eebe042a-6a13-4133-b768-03d7e64c9369
8669cb31-5f81-49f7-af9d-9f06e5423357,228,1029.1005,1491.45,9,0.59,0.03,200.99,005c4734-b510-4b0b-b001-8c58a28256fd,8fc5df08-168f-4cbf-9b68-2580389ae0d7
28b3bc4e-92c9-4585-a740-bf5d84e0841d,229,-137.872,168.53,16,0.64,0.09,10.97,d79dedeb-f8ae-4d6b-a0ad-5bbf930cfd47,bc93112c-d441-48a0-8c54-488f7c692d75
0663124f-34fd-4814-9c81-1e6b36cdd693,230,22.5078,32.62,6,0.4,0.07,5.68,7bbc0ed6-777f-4077-92d0-276d60bc0aba,4fac729b-ee15-487d-9ede-92f1e01c133f
529ab0dc-14eb-4bbc-8843-697cbd6f4196,231,18.658,29.5,7,0.44,0.03,4.26,07a5ca91-729f-44f9-9586-70ffa528a638,4ae74995-1034-481b-813d-ead1c7292f94
57ac004f-b819-4843-8665-5808900655ff,232,40.2477,58.33,12,0.36,0.01,4.91,2fa72c47-63f3-4ab2-96da-23646ad21ad0,a828de89-cc82-45d4-bf6e-a5b176032f59
5c0cdbe8-5624-4934-b303-935ac23bcd1a,233,33.0234,47.86,19,0.39,0.04,2.61,fa8c6e87-f3c8-4fc7-bbe0-8c66c9210d1c,a828de89-cc82-45d4-bf6e-a5b176032f59
6e5e512a-2c7a-403d-9b6a-acce7638a858,234,-55.84,26.07,12,0.55,0.07,2.12,36cfe054-be9e-4bb0-b48b-71e507504dc6,4e0e9f58-0a12-43c5-a36f-aaf11745df19
d704fec4-6839-4646-b619-36a1be09a419,235,797.157,1155.3,12,0.55,0.07,115.99,5de216e0-7afa-4389-a1b7-73219d1a0710,8fc5df08-168f-4cbf-9b68-2580389ae0d7
8ea02cc1-cedb-412f-ba0f-dd2e97aed804,236,-163.2,452.93,1,0.71,0.01,550.98,3e750f0b-b221-4978-a599-df83aab37f76,f8ac426e-bd1b-4289-af7b-ee392b687a2f
76c7c582-1a61-4978-84b1-a737c7fb5b2d,237,147.6,275.01,3,0.38,0.07,96.45,95d4b3ca-9c00-4d05-bc4c-3c96e3124678,fde96d54-de2e-4f8d-bdf8-00923525dbd2
3527c813-0a75-4e67-8190-f668094521ad,238,-37.76144,47.63,13,0.56,0.02,3.28,10275023-5f65-44e6-ad5b-46453b451fc7,4ae74995-1034-481b-813d-ead1c7292f94
f665d491-d09c-4724-a0eb-46392e7cf49d,239,-3.36,5.1,3,0.56,0.07,1.76,e56920c2-0ada-4cf1-9e52-ebb5dd2465eb,4ae74995-1034-481b-813d-ead1c7292f94
b40e41d0-096c-4318-90d8-6f9de23df841,240,9.82,122.23,29,0.44,0.03,4.26,c01c71ab-7f27-41dd-b99b-c616a2ef754e,4ae74995-1034-481b-813d-ead1c7292f94
c51b13e0-e1ae-445f-994f-bf403c2770c5,241,112.06,228.46,47,0.36,0.01,4.91,b1caf18b-f895-44a2-bc43-1bb430bba43d,a828de89-cc82-45d4-bf6e-a5b176032f59
6ac0cb3b-6491-41f8-b312-ec9c58b3be58,242,-55.84,99.94,46,0.55,0.07,2.12,0d9596e6-9510-4749-8ada-43279522ca48,4e0e9f58-0a12-43c5-a36f-aaf11745df19
aee113ca-19aa-4199-b76b-64d9673e778c,243,-163.2,1358.78,3,0.71,0.01,550.98,60d6144d-7956-4b4f-bd9e-6d991be48d75,f8ac426e-bd1b-4289-af7b-ee392b687a2f
f59c321c-30ca-4ab1-9eb0-6d999522b7f7,244,585.9468,5006.28,52,0.55,0.07,115.99,86d458d0-530d-4d90-a4ad-6c9df8847034,8fc5df08-168f-4cbf-9b68-2580389ae0d7
b73b2a39-0ca5-475b-92bd-5f01ad5037b5,245,-3.36,18.7,11,0.56,0.07,1.76,cf54954e-9cf1-475a-9bce-00ec912eef02,4ae74995-1034-481b-813d-ead1c7292f94
bc9626d6-22cc-4ca3-af4c-6f5c90876531,246,147.6,1191.73,13,0.38,0.07,96.45,f27962bf-541d-4d1f-af4b-d2d1defd9e71,fde96d54-de2e-4f8d-bdf8-00923525dbd2
ddd9cde1-7a2d-41f9-aea6-11ad1481640e,247,-89.06,190.52,52,0.56,0.02,3.28,964048e9-7fd8-4027-abd3-7ed1b80571bb,4ae74995-1034-481b-813d-ead1c7292f94
d23040df-5c7c-447c-9d40-2fefc474d9fe,248,32.81,191.42,76,0.39,0.04,2.61,fc1ce92f-bcc2-4f74-9d8a-c29d3d3116eb,a828de89-cc82-45d4-bf6e-a5b176032f59
43215f97-b184-48ab-adb7-7596ead56901,249,61.905,405.56,23,0.37,0.08,18.97,6ac64f46-14ee-4b43-9bb6-0db327fd0dfb,eebe042a-6a13-4133-b768-03d7e64c9369
b1691bf6-e8e3-4ba1-9b63-49a371b01887,250,304.3452,441.08,15,0.37,0.08,30.44,9c01635a-598d-4576-ae88-dc4215fe2788,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
052bff1b-ec2c-4656-9f99-553cbc73bb56,251,-90.123,366.1,4,0.57,0.09,115.99,7b2ff488-1bb2-40e7-9329-783982f90f0e,8fc5df08-168f-4cbf-9b68-2580389ae0d7
c1dcb739-6261-4122-8521-f14a840e4e8d,252,-17.58,15.27,2,0.37,0.02,6.48,58e47183-2d4b-424b-bd3d-c32224cc4c1a,eebe042a-6a13-4133-b768-03d7e64c9369
614c8d41-ac5c-4d29-9418-89c427d81915,253,41.2965,59.85,10,0.39,0.05,6.3,c5620c95-91cc-460a-bb06-3da883ad0fef,a828de89-cc82-45d4-bf6e-a5b176032f59
1ca2c0e9-8074-4a29-a2cc-1466d64a6d62,254,2.71,116.54,13,0.58,0.06,8.67,304c746d-1c5c-4185-b32b-2dbae3df4e14,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
c81d408c-b1a7-4dee-ae42-1467ac5ef5d0,255,-159.8792,1578.9,11,0.77,0.05,140.98,309f2765-c9f3-4ad7-984a-81e4a7dfaebb,23f9b2e9-a232-44f5-a56b-5a94685c046e
69c36507-9aa9-4ea8-a80c-086f7eee6868,256,341.9226,495.54,14,0.43,0.02,35.41,07978aa4-31bc-48be-942e-617ff796fb28,4e0e9f58-0a12-43c5-a36f-aaf11745df19
c2e96760-1992-4e96-979d-e44382b81bb5,257,-103.23,26.28,1,0.75,0.08,27.48,f3c192b0-44b6-495a-995e-ef34317f9d99,bc93112c-d441-48a0-8c54-488f7c692d75
8fa5b906-2530-488a-9365-174385ef1bf5,258,-48.41868,160.29,23,0.39,0.1,7.1,ed061333-8b37-4888-84bd-8ebbd6d51ea4,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
b1a30271-1752-47b8-8472-1cdcf4541d57,259,105.678,94.97,11,0.59,0.06,8.57,601d0454-33ac-45bf-aaf9-8062dd34f8de,f4c0adb5-fc72-4478-a4f6-d235fa5daa65
b35a5932-0349-489e-b7ba-c60f2b3376cf,260,5.268,468.69,13,0.38,0.1,37.94,0ad63122-c5f3-469f-b8e1-41ce125101c4,4fac729b-ee15-487d-9ede-92f1e01c133f
88bfe600-c9a5-434d-a13c-618b0c5f2b17,261,23.0276,195.71,19,0.4,0.04,9.99,183e5534-8efc-4fe3-91e4-257c55404c34,eebe042a-6a13-4133-b768-03d7e64c9369
